id,Hardness
10407,2.901009826886275
10408,2.8889435074436944
10409,5.767303763892599
10410,4.146928086087264
10411,5.192692047465588
10412,4.847612399188984
10413,4.096570120745247
10414,5.173236707754616
10415,3.1564484439214255
10416,4.684314133937752
10417,3.3484328670320647
10418,4.843033960938934
10419,6.003747295842116
10420,4.470597693130491
10421,5.256813539678207
10422,5.093149300922154
10423,4.341230250782587
10424,4.7800313499473
10425,5.478837321164659
10426,2.343002828916701
10427,3.8073708133449733
10428,4.429188908189655
10429,5.526873330743629
10430,3.481694571737946
10431,4.257445785478701
10432,5.3544268535877855
10433,5.705687392151495
10434,5.0698913233844465
10435,5.744876006057134
10436,5.3068733274046185
10437,5.554485130287098
10438,5.996784158580342
10439,5.647354948379973
10440,3.735300217895509
10441,2.7923156851766127
10442,3.86272656012892
10443,2.476196179411782
10444,3.7832334002616816
10445,5.018780664960682
10446,4.066187120144292
10447,5.4777425217061815
10448,5.610197386446809
10449,4.59346576450125
10450,5.569204655409662
10451,5.025369133624734
10452,2.938409790142847
10453,5.9327462928507995
10454,4.734779061788964
10455,2.695046319278754
10456,2.991876315199764
10457,2.6470677959126574
10458,9.775158386225604
10459,5.499163661663427
10460,3.4638756830829425
10461,5.831980366660247
10462,5.376507171114481
10463,5.4577829154995765
10464,5.7162832042566425
10465,2.784504627457668
10466,5.921829427302176
10467,5.366794108884175
10468,2.9441264057281655
10469,4.794704783440524
10470,4.750237787771031
10471,5.430852533187432
10472,2.106117353594256
10473,6.034007621200268
10474,3.331186856463156
10475,5.681684993195164
10476,3.656331862157119
10477,5.75497129338922
10478,4.662244503949266
10479,4.940750231304095
10480,3.8355689300083906
10481,4.16920628684589
10482,5.729556517967956
10483,5.665244165022067
10484,1.7987220795969785
10485,3.3027509610556485
10486,2.3247809087310154
10487,2.6183506171807838
10488,5.42946480398049
10489,4.651654380611765
10490,3.7531378126042467
10491,5.406317780738918
10492,6.038984233945028
10493,2.5055925410420414
10494,3.2049821057546692
10495,3.5604747854038434
10496,3.751819697358508
10497,5.191439047080207
10498,6.08486850239374
10499,5.805673760731192
10500,4.066085257891003
10501,3.2613048502144895
10502,7.789163221669496
10503,5.860458989230597
10504,5.884971159772395
10505,2.300787903335422
10506,4.020548877424558
10507,5.863740256819969
10508,2.790257519042573
10509,2.8372639414926013
10510,4.15079823764564
10511,2.1217571942443
10512,5.238375912181015
10513,5.0337213810428985
10514,4.072385504775866
10515,2.5966826782268644
10516,3.727015606562923
10517,5.549093368856051
10518,4.650935657298018
10519,5.943207597387506
10520,5.380203363801259
10521,4.460320577513438
10522,5.066560742298167
10523,4.858012833477087
10524,3.3066002639107603
10525,3.8562286360076
10526,2.5679433156384412
10527,5.268721386441916
10528,5.798902551251727
10529,4.389701172417821
10530,3.088218575131081
10531,5.278839608045856
10532,4.913239119615972
10533,5.119769119574684
10534,6.560885689521507
10535,5.4357248901774415
10536,4.072883273649409
10537,5.382423577544202
10538,5.766325560039556
10539,5.088968292753503
10540,3.2400239544971425
10541,2.684375770936426
10542,4.330129754102355
10543,5.664958258169058
10544,4.374650596224014
10545,4.5467071186166095
10546,5.206305597757628
10547,5.186878550393525
10548,5.687342861100236
10549,4.68314214338105
10550,5.296210507317543
10551,4.26908182543497
10552,4.9770400960899
10553,5.104555133396428
10554,3.513259038209049
10555,2.748632908181987
10556,5.323691633608492
10557,5.8347052998157505
10558,5.358563426987757
10559,4.26909578304894
10560,2.5041032553146616
10561,4.6599846998436885
10562,5.5507311183937915
10563,3.4691236890395363
10564,2.4695242491507896
10565,3.3167356814597415
10566,3.463466355365857
10567,4.243933245889986
10568,3.7973907728167524
10569,5.186103668114756
10570,5.141823702623105
10571,5.8496127794645325
10572,5.6972306759086955
10573,5.090983382899598
10574,2.7945272497590317
10575,3.858217100925925
10576,2.1034258966835315
10577,2.125708717626614
10578,4.591992346653432
10579,5.799334527604799
10580,2.7485376548197165
10581,6.049068556129011
10582,3.6437046282571792
10583,2.951580461609672
10584,4.31314728155225
10585,2.706227776141925
10586,2.7028788899236558
10587,5.455362509352686
10588,3.5353176627578913
10589,5.862692116851921
10590,3.2819241246701525
10591,5.668980295469151
10592,2.7040255053497932
10593,5.103640649909103
10594,5.766270536050534
10595,5.428466152996374
10596,4.095469583867986
10597,6.276944273102106
10598,4.385447564192
10599,5.23138325368733
10600,2.692941949617832
10601,5.448421513001291
10602,3.6888971618568474
10603,5.22580961241276
10604,5.737765484675657
10605,1.753848943122168
10606,2.8927995196965908
10607,5.860819766085118
10608,5.551071032154668
10609,9.798804393879962
10610,5.818929773021942
10611,4.256601746720424
10612,5.577368957956105
10613,5.859047464304712
10614,5.598567099948484
10615,5.451347188082146
10616,7.054937669002999
10617,5.444682296814948
10618,2.3875684452979202
10619,5.5764112683504
10620,5.609785935178627
10621,4.210799651192149
10622,3.9650871234504166
10623,5.796515645912785
10624,4.964671497820818
10625,5.639567214803966
10626,3.8697076086827265
10627,5.293288471154918
10628,5.782642724054522
10629,5.282794375406175
10630,2.2103886338310748
10631,4.994390471205186
10632,3.3483056088649468
10633,2.627539760388098
10634,3.119987674016995
10635,4.276555460133757
10636,4.573335934881927
10637,5.180540347895336
10638,2.4441516502480485
10639,5.9338795661508605
10640,5.7993394475086815
10641,4.067225280519964
10642,2.805297466826575
10643,1.6822545712637758
10644,3.696597692996885
10645,5.689699600177956
10646,2.1846736952031303
10647,5.7624460701112685
10648,5.323389344938326
10649,5.589460434882171
10650,3.459533495537939
10651,5.705802638094843
10652,5.547565893145103
10653,5.629981167306003
10654,3.8358769076545824
10655,3.6891208665263684
10656,4.921529016387112
10657,4.381415318938917
10658,5.797042748370727
10659,5.568999107512358
10660,3.408846683454552
10661,4.4722656264485146
10662,4.022107614105664
10663,6.012175330673568
10664,3.708280969822784
10665,5.568852482245221
10666,4.608375895757159
10667,4.828267946036236
10668,5.709303192490076
10669,3.9149187419720093
10670,3.018537237934591
10671,3.9272143841243414
10672,2.468600168774506
10673,3.3028240659242396
10674,3.0158307300760088
10675,4.349672196145143
10676,2.4802419909771656
10677,2.7825570108148057
10678,3.780041628966547
10679,2.3564820611451003
10680,5.597792782058475
10681,4.941173603408036
10682,4.779369108162372
10683,4.401681445904658
10684,2.5330493107698073
10685,5.000932184422206
10686,3.9615086126470285
10687,5.641727350335911
10688,5.781135924215193
10689,4.799413245269779
10690,4.240196216168652
10691,5.460990662835675
10692,5.064828416050219
10693,5.337154622947564
10694,5.545114688324008
10695,3.934311562263403
10696,5.678560400251141
10697,5.285769197087152
