id,Hardness
10407,2.6876911652294897
10408,2.848181998088684
10409,5.615139076993972
10410,3.9527361301998796
10411,5.498868287830209
10412,4.66541407727824
10413,4.316262371249125
10414,5.082483704904515
10415,3.19680357046189
10416,4.472331548690558
10417,3.6757334070440413
10418,4.657085131077172
10419,6.045975710252777
10420,4.457050141863099
10421,5.0503644262024165
10422,4.989280632605708
10423,4.517642051623722
10424,4.511896226512528
10425,5.409297410724389
10426,2.0625931359394025
10427,3.5206210270740925
10428,4.532819203688776
10429,5.4955666461738035
10430,3.613157769904322
10431,4.457003029412847
10432,5.091365345406137
10433,5.722901882534881
10434,5.334519616689218
10435,5.5743571516813235
10436,5.209748955673587
10437,5.497603050808677
10438,5.7091380451396265
10439,5.5222940470654045
10440,3.9349369045330467
10441,2.7392765994913586
10442,3.738047516413646
10443,2.507345601430125
10444,4.044828081217506
10445,5.144395037567839
10446,4.2128108388120316
10447,5.697073731481758
10448,5.58530667624949
10449,4.823655508477657
10450,5.568872949855775
10451,5.099245092796604
10452,3.206559722222293
10453,5.919503819054925
10454,4.687399551107792
10455,2.778949824356817
10456,2.5531357306955185
10457,2.655765145275021
10458,9.693348130438615
10459,5.451024659219594
10460,3.4739255467570813
10461,5.858841462583299
10462,5.136185921326806
10463,5.492086063973072
10464,5.6694324613533915
10465,2.90050477737861
10466,5.782199054292132
10467,5.3788048140864815
10468,2.9492784516270847
10469,4.850751249836297
10470,4.9197087893429785
10471,5.731658462249476
10472,2.1617225963934286
10473,6.120378665759108
10474,3.2569342517939717
10475,5.809074951708572
10476,3.5108418028475983
10477,5.78598863026424
10478,4.588337584837577
10479,4.657085131077172
10480,3.323865822227756
10481,4.265324183306094
10482,5.657781178771335
10483,5.846120542235865
10484,1.9057722407565085
10485,3.6290606437282213
10486,2.6625380080422683
10487,2.5742435235892187
10488,5.302862685895019
10489,4.778801762213564
10490,3.784217236277634
10491,5.581919245190456
10492,6.29496010881497
10493,2.880417173548113
10494,3.093020056140388
10495,3.582923836290452
10496,3.564684739817147
10497,5.016356573665635
10498,5.977339791294873
10499,5.714447196101963
10500,4.300479166756437
10501,3.4995074569063234
10502,7.518793632042291
10503,5.801027202239083
10504,5.855002440805897
10505,2.3485357062092804
10506,3.9962272516205055
10507,5.676878849919779
10508,2.498935401614618
10509,3.0907692890774228
10510,4.223710159407536
10511,2.298673618801133
10512,5.331634086201605
10513,5.477556547598944
10514,4.055494248229279
10515,2.5835167796566747
10516,3.7192862790734047
10517,5.513949076603574
10518,4.847625489213969
10519,5.564737550792734
10520,5.514693065342481
10521,4.51932322685932
10522,5.352876692446878
10523,4.83179388199163
10524,2.972877994505066
10525,3.823839920186089
10526,2.4763527142608384
10527,5.431605974917961
10528,5.664416271584699
10529,4.443287457672805
